X,Y,OBJECTID,Geocodigo,Municipio,Municipio_ou_referencia_arranjo,Polos_de_Alta_Complexidade,Polos_Baixa_media_complexidade
-54.95966,-28.4066469992099,812,4318903,SAO LUIZ GONZAGA,SAO LUIZ GONZAGA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-54.179991,-29.6175309991888,813,4319406,SAO PEDRO DO SUL,SAO PEDRO DO SUL,,polo de baixa e media complexidade de serviços de saúde
-51.376665,-29.5920799991892,814,4319505,SAO SEBASTIAO DO CAI,SAO SEBASTIAO DO CAI,,subpolo de baixa e media complexidade de serviços de saúde
-53.569644,-30.1674109991797,815,4319604,SAO SEPE,SAO SEPE,,polo de baixa e media complexidade de serviços de saúde
-51.003623,-29.6385539991884,816,4319901,SAPIRANGA,SAPIRANGA,,subpolo de baixa e media complexidade de serviços de saúde
-52.925461,-27.9435949992183,817,4320107,SARANDI,SARANDI,,polo de baixa e media complexidade de serviços de saúde
-52.956525,-28.6274339992059,818,4320305,SELBACH,SELBACH,,polo de baixa e media complexidade de serviços de saúde
-53.025168,-29.4147729991923,819,4320701,SOBRADINHO,SOBRADINHO,,polo de baixa e media complexidade de serviços de saúde
-52.509866,-28.8277379992023,820,4320800,SOLEDADE,SOLEDADE,,polo de baixa e media complexidade de serviços de saúde
-52.022133,-28.0841709992157,821,4320909,TAPEJARA,TAPEJARA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.781169,-29.6505129991882,822,4321204,TAQUARA,TAQUARA,,polo de baixa e media complexidade de serviços de saúde
-53.75727,-27.372166999229,823,4321402,TENENTE PORTELA,TENENTE PORTELA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.812817,-29.4889139991909,824,4321451,TEUTONIA,TEUTONIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.730404,-29.3359309991936,825,4321501,TORRES,TORRES,Subpolo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.130377,-29.9873019991827,826,4321600,TRAMANDAI,TRAMANDAI,,polo de baixa e media complexidade de serviços de saúde
-54.235302,-27.7796599992214,827,4321808,TRES DE MAIO,TRES DE MAIO,,polo de baixa e media complexidade de serviços de saúde
-53.929699,-27.4561599992274,828,4321907,TRES PASSOS,TRES PASSOS,,polo de baixa e media complexidade de serviços de saúde
-54.433129,-27.6500599992238,829,4322103,TUCUNDUVA,TUCUNDUVA,,polo de baixa e media complexidade de serviços de saúde
-54.478508,-27.7540889992219,830,4322301,TUPARENDI,TUPARENDI,,polo de baixa e media complexidade de serviços de saúde
-57.081825,-29.7598229991864,831,4322400,URUGUAIANA,URUGUAIANA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.937292,-28.5019719992081,832,4322509,VACARIA,VACARIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.681355,-29.6088279991889,833,4322533,VALE DO SOL,VALE DO SOL,,polo de baixa e media complexidade de serviços de saúde
-52.19188,-29.6116529991888,834,4322608,VENANCIO AIRES,VENANCIO AIRES,,polo de baixa e media complexidade de serviços de saúde
-51.552287,-28.9339569992005,835,4322806,VERANOPOLIS,VERANOPOLIS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-55.78131,-20.4592749993814,836,5001102,AQUIDAUANA,AQUIDAUANA,,polo de baixa e media complexidade de serviços de saúde
-52.425437,-21.7152879993507,837,5001904,BATAGUASSU,BATAGUASSU,,polo de baixa e media complexidade de serviços de saúde
-54.608595,-20.4626319993813,838,5002704,CAMPO GRANDE,CAMPO GRANDE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.731577,-19.1094069994157,839,5002902,CASSILANDIA,CASSILANDIA,,polo de baixa e media complexidade de serviços de saúde
-57.6670796439322,-19.0091108173046,840,5003207,CORUMBA,CORUMBA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-53.133047,-18.5435479994304,841,5003256,COSTA RICA,COSTA RICA,,polo de baixa e media complexidade de serviços de saúde
-54.760623,-18.5033279994315,842,5003306,COXIM,COXIM,,polo de baixa e media complexidade de serviços de saúde
-54.783149,-22.2410009993382,843,5003702,DOURADOS,DOURADOS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-56.139856,-21.4809409993562,844,5005004,JARDIM,JARDIM,,subpolo de baixa e media complexidade de serviços de saúde
-54.281661,-23.9352739992996,845,5005681,MUNDO NOVO,MUNDO NOVO,,polo de baixa e media complexidade de serviços de saúde
-54.201776,-23.0629169993192,846,5005707,NAVIRAI,NAVIRAI,,polo de baixa e media complexidade de serviços de saúde
-53.343351,-22.2423829993382,847,5006200,NOVA ANDRADINA,NOVA ANDRADINA,,polo de baixa e media complexidade de serviços de saúde
-51.18669,-19.678520999401,848,5006309,PARANAIBA,PARANAIBA,,polo de baixa e media complexidade de serviços de saúde
-55.724598,-22.5385039993313,849,5006606,PONTA PORA,PONTA PORA,,polo de baixa e media complexidade de serviços de saúde
-51.708894,-20.7911209993731,850,5008305,TRES LAGOAS,TRES LAGOAS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.161837,-14.0570329995548,851,5100201,AGUA BOA,AGUA BOA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-56.085471,-9.87664999968064,852,5100250,ALTA FLORESTA,ALTA FLORESTA,,polo de baixa e media complexidade de serviços de saúde
-53.220179,-17.3155739994632,853,5100300,ALTO ARAGUAIA,ALTO ARAGUAIA,,subpolo de baixa e media complexidade de serviços de saúde
-57.178554,-15.0645209995258,854,5101704,BARRA DO BUGRES,BARRA DO BUGRES,,polo de baixa e media complexidade de serviços de saúde
-52.264919,-15.8941139995024,855,5101803,BARRA DO GARCAS,BARRA DO GARCAS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-57.686718,-16.0647959994976,856,5102504,CACERES,CACERES,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-52.271436,-13.5559119995694,857,5102702,CANARANA,CANARANA,,polo de baixa e media complexidade de serviços de saúde
-55.456392,-10.8053359996521,858,5103205,COLIDER,COLIDER,,polo de baixa e media complexidade de serviços de saúde
-51.568972,-10.6472529996569,859,5103353,CONFRESA,CONFRESA,,polo de baixa e media complexidade de serviços de saúde
-56.100424,-15.6006039995106,860,5103403,CUIABA,CUIABA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-56.447578,-14.4101059995446,861,5103502,DIAMANTINO,DIAMANTINO,,polo de baixa e media complexidade de serviços de saúde
-54.907053,-9.94888099967845,862,5104104,GUARANTA DO NORTE,GUARANTA DO NORTE,,polo de baixa e media complexidade de serviços de saúde
-54.964188,-15.9648379995003,863,5104807,JACIARA,JACIARA,,polo de baixa e media complexidade de serviços de saúde
-57.513123,-11.2503599996384,864,5105101,JUARA,JUARA,,polo de baixa e media complexidade de serviços de saúde
-58.757063,-11.4232629996332,865,5105150,JUINA,JUINA,,polo de baixa e media complexidade de serviços de saúde
-55.924786,-13.0920859995832,866,5105259,LUCAS DO RIO VERDE,LUCAS DO RIO VERDE,,polo de baixa e media complexidade de serviços de saúde
-59.340714,-15.2258889995213,867,5106752,PONTES E LACERDA,PONTES E LACERDA,,polo de baixa e media complexidade de serviços de saúde
-54.300222,-15.5553669995119,868,5107040,PRIMAVERA DO LESTE,PRIMAVERA DO LESTE,,polo de baixa e media complexidade de serviços de saúde
-54.622089,-16.4750609994862,869,5107602,RONDONOPOLIS,RONDONOPOLIS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.662328,-11.6167559996273,870,5107859,SAO FELIX DO ARAGUAIA,SAO FELIX DO ARAGUAIA,,polo de baixa e media complexidade de serviços de saúde
-55.511217,-11.8564919996201,871,5107909,SINOP,SINOP,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-55.727483,-12.5452999995993,872,5107925,SORRISO,SORRISO,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-57.488264,-14.6196419995386,873,5107958,TANGARA DA SERRA,TANGARA DA SERRA,Subpolo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-56.14248,-15.6631199995089,874,5108402,VARZEA GRANDE,VARZEA GRANDE,,subpolo de baixa e media complexidade de serviços de saúde
-46.510915,-14.4839379995424,875,5200803,ALVORADA DO NORTE,ALVORADA DO NORTE,,polo de baixa e media complexidade de serviços de saúde
-48.957261,-16.3279919994903,876,5201108,ANAPOLIS,ANAPOLIS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.958028,-16.4620299994866,877,5201306,ANICUNS,ANICUNS,,polo de baixa e media complexidade de serviços de saúde
-49.244749,-16.8227109994767,878,5201405,APARECIDA DE GOIANIA,APARECIDA DE GOIANIA,Subpolo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-48.625176,-17.7421999994517,879,5204508,CALDAS NOVAS,CALDAS NOVAS,,polo de baixa e media complexidade de serviços de saúde
-46.772686,-13.0365539995848,880,5204904,CAMPOS BELOS,CAMPOS BELOS,,polo de baixa e media complexidade de serviços de saúde
-47.950827,-18.1703129994403,881,5205109,CATALAO,CATALAO,,polo de baixa e media complexidade de serviços de saúde
-47.46043,-13.7963179995624,882,5205307,CAVALCANTE,CAVALCANTE,,polo de baixa e media complexidade de serviços de saúde
-49.603268,-15.3106189995188,883,5205406,CERES,CERES,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-47.337271,-15.5452369995121,884,5208004,FORMOSA,FORMOSA,,polo de baixa e media complexidade de serviços de saúde
-49.116614,-15.3265589995184,885,5208608,GOIANESIA,GOIANESIA,,polo de baixa e media complexidade de serviços de saúde
-49.256452,-16.6802279994806,886,5208707,GOIANIA,GOIANIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.140158,-15.9339779995013,887,5208905,GOIAS,GOIAS,,polo de baixa e media complexidade de serviços de saúde
-49.358096,-18.0128719994445,888,5209101,GOIATUBA,GOIATUBA,,polo de baixa e media complexidade de serviços de saúde
-49.494265,-16.3588469994894,889,5210000,INHUMAS,INHUMAS,,polo de baixa e media complexidade de serviços de saúde
-51.12055,-16.4432309994871,890,5210208,IPORA,IPORA,,polo de baixa e media complexidade de serviços de saúde
-49.800464,-16.0223009994988,891,5210406,ITABERAI,ITABERAI,,polo de baixa e media complexidade de serviços de saúde
-49.216179,-18.4194229994336,892,5211503,ITUMBIARA,ITUMBIARA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-51.724001,-17.8857899994479,893,5211909,JATAI,JATAI,,polo de baixa e media complexidade de serviços de saúde
-50.869083,-15.8651439995032,894,5212204,JUSSARA,JUSSARA,,polo de baixa e media complexidade de serviços de saúde
-48.219911,-13.5314319995702,895,5213087,MINACU,MINACU,,polo de baixa e media complexidade de serviços de saúde
-52.551482,-17.5703439994563,896,5213103,MINEIROS,MINEIROS,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-49.121201,-17.7339379994519,897,5213806,MORRINHOS,MORRINHOS,,polo de baixa e media complexidade de serviços de saúde
-47.615457,-15.4530749995148,898,5217609,PLANALTINA,PLANALTINA,,subpolo de baixa e media complexidade de serviços de saúde
-49.14718,-13.4410889995728,899,5218003,PORANGATU,PORANGATU,,polo de baixa e media complexidade de serviços de saúde
-46.369779,-14.0931279995538,900,5218300,POSSE,POSSE,,polo de baixa e media complexidade de serviços de saúde
-50.453055,-18.4484269994329,901,5218508,QUIRINOPOLIS,QUIRINOPOLIS,,polo de baixa e media complexidade de serviços de saúde
-50.908057,-17.7853029994506,902,5218805,RIO VERDE,RIO VERDE,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
-50.597169,-17.8136919994497,903,5219308,SANTA HELENA DE GOIAS,SANTA HELENA DE GOIAS,Polo de alta complexidade de serviços de saúde,subpolo de baixa e media complexidade de serviços de saúde
-50.371514,-16.5232229994848,904,5220108,SAO LUIS DE MONTES BELOS,SAO LUIS DE MONTES BELOS,,polo de baixa e media complexidade de serviços de saúde
-50.159356,-13.2736969995777,905,5220207,SAO MIGUEL DO ARAGUAIA,SAO MIGUEL DO ARAGUAIA,,polo de baixa e media complexidade de serviços de saúde
-49.092786,-16.7083499994798,906,5220454,SENADOR CANEDO,SENADOR CANEDO,,subpolo de baixa e media complexidade de serviços de saúde
-49.140926,-14.5245569995413,907,5221601,URUACU,URUACU,,polo de baixa e media complexidade de serviços de saúde
-47.982023,-16.0684979994975,908,5221858,VALPARAISO DE GOIAS,VALPARAISO DE GOIAS,,subpolo de baixa e media complexidade de serviços de saúde
-47.908056,-15.7843389995054,909,5300108,BRASILIA,BRASILIA,Polo de alta complexidade de serviços de saúde,polo de baixa e media complexidade de serviços de saúde
